85	1407.063459	1058	0.132	2.81	0.000281
90	1375.705049	1091	0.124	2.4	0.00024
100	1310.959622	1158	0.109	1.82	0.000182
110	1240.079365	1229	0.096	1.46	0.000146
120	1160.362033	1336	0.084	1.21	0.000121
130	1039.50104	1550	0.072	1.01	0.000101
140	9425.070688	0	0.06	0.75	0.000075
150	6811.989101	0	0	0.45	0.000045
