55	1285.347044	0	0	0.02250	0
65	1246.882793	0	0	0.01976	0
75	1209.189843	1570	0.17	0.01709	0.000304
85	1160.092807	1607	0.157	0.01449	0.000216
95	1112.347052	1645	0.144	0.01198	0.000166
105	1059.322034	1706	0.131	0.00956	0.000134
115	1002.004008	1814	0.118	0.00725	0.000107
125	934.5794393	2004	0.103	0.00507	0.000086
135	854.7008547	2341	0.088	0.00305	0.00007
145	750.7507508	3141	0.072	0.00127	0.000052
154.77	405.8441558	0	0	0.00000	0
