113	420.2	3492	0.1863	1.133	0.0001133
123	405	3580	0.1703	9.169	0.00009169
133	388.8	3700	0.155	7.551	0.00007551
143	371.1	3875	0.1402	6.288	0.00006288
153	351.4	4146	0.1258	5.257	0.00005257
163	328.8	4611	0.1115	4.377	0.00004377
173	301	5578	0.0967	3.577	0.00003577
183	261.7	8902	0.0797	2.761	0.00002761
