220	0	        2035	0.148	2.01	0.00201
260	0	        2105	0.138	0.87	0.00087
300	704.2253521	2231	0.128	0.504	0.000504
340	668.8963211	0	    0.118	0.334	0.000334
380	632.1112516	0	    0.107	0.244	0.000244
420	593.4718101	0	    0.099	0.167	0.000167
460	550.0550055	0	    0.091	0.121	0.000121
500	496.7709886	0	    0.083	0.086	0.000086
540	421.9409283	0	    0	    0.058	0.000058
560	355.8718861	0	    0	    0.044	0.000044
