55	1285.347044	0	0	0	0
65	1246.882793	0	0	0	0
75	1209.189843	1570	0.17	3.04	0.000304
85	1160.092807	1607	0.157	2.16	0.000216
95	1112.347052	1645	0.144	1.66	0.000166
105	1059.322034	1706	0.131	1.34	0.000134
115	1002.004008	1814	0.118	1.07	0.000107
125	934.5794393	2004	0.103	0.86	0.000086
135	854.7008547	2341	0.088	0.7	0.00007
145	750.7507508	3141	0.072	0.52	0.000052
154.77	405.8441558	0	0	0	0
