173	683.8	1881	0.1383	9.305	0.0009305
198	659.3	1970	0.1357	5.624	0.0005624
223	634.3	2069	0.1283	3.769	0.0003769
248	608.2	2180	0.1181	2.688	0.0002688
273	580.6	2306	0.1068	1.993	0.0001993
298	550.7	2455	0.0956	1.51	0.000151
323	517.3	2640	0.0851	1.155	0.0001155
348	478.5	2896	0.0757	8.785	0.00008785
373	429.6	3361	0.0669	6.483	0.00006483
