273	1276	2262	0.282	10.49	10.49
278	1273	2288	0.2835	6.73	6.73
283	1270	2320	0.2846	4.241	4.241
288	1267	2354	0.2856	2.496	2.496
293	1264	2386	0.286	1.519	1.519
298	1261	2416	0.286	0.9934	0.9934
303	1258	2447	0.286	0.6582	0.6582
308	1255	2478	0.286	0.4347	0.4347
313	1252	2513	0.2863	0.3073	0.3073
